القطاع,اسم المنتج,التصنيف الرئيسي,التصنيف الفرعي,التصنيف المحاسبي الرئيسي,التصنيف المحاسبي الفرعي
مكاتب المحاسبة,خدمات تنظيف المكاتب,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,توريد مواد التنظيف,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,خدمات تقديم القهوة والشاي,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,صيانة أجهزة التكييف,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,تعقيم وتعطير المكاتب,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,توفير مناديل ومستلزمات النظافة,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,خدمات تنظيف السجاد,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,تقديم وجبات خفيفة للموظفين,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,تنظيف وتعقيم دورات المياه,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,شراء معقمات الأيدي,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,خدمات تنظيف النوافذ,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,توريد أكواب وأطباق بلاستيكية,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,صيانة أجهزة تنقية الهواء,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,شراء مناشف ورقية,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,خدمات تنظيف الأرضيات,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,توفير مياه معدنية للموظفين,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,تنظيف وصيانة دورات المياه,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,شراء معطرات الجو,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,خدمات تنظيف المكاتب بعد الدوام,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
مكاتب المحاسبة,توفير أدوات القهوة والشاي,مصاريف تشغيلية,ضيافة ونظافة,مصاريف تشغيلية,ضيافة ونظافة
السياحة والسفر,تذاكر طيران داخلية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر طيران دولية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر قطار سياحي,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر حافلات سياحية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر عبّارات بحرية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سياحية داخلية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سياحية خارجية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سفاري,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات بحرية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات طيران خاص,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات طيران اقتصادي,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات طيران درجة رجال الأعمال,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات طيران درجة أولى,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر فعاليات سياحية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر دخول المتاحف السياحية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر جولات سياحية منظمة,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سياحية عائلية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سياحية تعليمية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سياحية ترفيهية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,تذاكر رحلات سياحية ثقافية,تكاليف مباشرة,شراء التذاكر,تكاليف مباشرة,شراء التذاكر
السياحة والسفر,حجز غرفة مزدوجة فندقية,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز جناح فاخر,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة عائلية,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة مفردة,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة مطلة على البحر,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة في منتجع سياحي,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة في فندق خمس نجوم,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة في فندق اقتصادي,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة في فندق وسط المدينة,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة للأعمال,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة لذوي الاحتياجات الخاصة,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة مع إفطار,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة في نزل سياحي,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
السياحة والسفر,حجز غرفة في فندق بوتيكي,نفقات إقامة,إقامة فندقية,تكاليف مباشرة,حجوزات الفنادق
